time,cpu-cycles,instructions,l1d.replacement,icache_64b.iftag_miss,l2_rqsts.all_demand_miss,longest_lat_cache.miss,br_inst_retired.all_branches,frontend_retired.itlb_miss,itlb_misses.walk_completed,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,branch-misses
62.234983839,459087853,388859651,35315048,10854,10361589,12091397,103553613,21,81,59094,3037,5130341
62.335204692,459110487,387236959,37214272,10891,10745859,12656902,103592846,33,64,55650,3138,4617195
62.435417335,459198380,381673967,34599345,10764,10056906,11384411,102050172,0,73,56058,3005,4720480
62.535622567,458984764,391861899,37109210,10636,11225375,13310574,104917602,0,61,60055,3025,4685683
62.635844254,459315600,401602339,43751418,10343,12103944,14891159,107352654,16,82,58906,3620,3804049
62.736047836,459120494,406117294,44889131,9708,12537359,15958258,110380112,0,40,58820,3542,3919538
62.836269505,459235735,424164878,55099342,9977,14674899,19953837,116211200,14,48,56546,4687,2214834
62.936479632,459224406,402547746,59934129,9584,15759793,22245817,115692809,15,26,64755,3927,1570499
63.036687383,459077705,387084717,65847619,8962,15916818,24940681,113184308,0,18,83499,601,1300314
63.136901908,459078550,386701431,65928764,8134,16356248,24650612,113541280,15,19,86578,353,1284677
63.237114699,458616552,282076533,43198744,14453,9001851,16945004,64589734,57,71,84382,47324,568152
63.337344007,458526102,373353655,34584533,11446,3925895,11587146,63604700,21,56,188655,56921,4364536
63.437601908,459397447,402703323,30008189,11059,3999366,8365472,52977964,17,46,237955,93188,4547260
63.537841162,459145160,338781830,16258809,9785,4758210,10214360,36145506,17,36,446373,127214,2868227
63.638086665,459149745,341641084,15250083,9274,4494481,10208839,36885326,19,28,442551,115354,2913668
63.738332051,459103413,346891066,15738537,9994,4167467,11265966,41665035,2,20,441445,117619,2883681
63.838559888,458851459,364828571,15532832,9594,4151371,9145872,41790261,0,12,387849,100911,3139962
63.938793773,459070757,365932697,16042239,9501,4123686,8921047,43441772,2,23,344059,94669,3260793
64.039040957,459083390,390086927,18608394,9091,3830400,10028060,46484985,19,30,339140,72116,3456208
64.139258471,458817604,380809801,16936770,9923,4074695,9025851,42287069,0,18,423821,107963,3039004
64.239508425,458906403,387605318,17812123,9433,3969593,8492743,44669263,2,35,283260,86151,3328580
64.339729261,458678652,366096191,20651600,10059,3518590,11656595,50075327,40,68,349795,91041,3027675
64.439961000,459123426,375947187,18299735,9508,4293706,8986564,41963564,0,14,363639,98179,3129090
64.540220060,459233834,388682808,20227548,9298,4136713,8524943,43953138,0,19,330886,82134,3285779
64.640460823,458867628,357647690,21210785,9664,3473316,11732735,50946242,20,27,334126,80794,3056585
64.740693057,458982718,353540372,18562920,10860,4173795,8972962,41275325,29,52,364416,102279,2969675
64.840922728,458242841,387247464,20833322,12365,4050982,8308792,45379139,22,55,338058,88456,3228545
64.941165409,459015984,390795121,22344260,9334,3413615,12558235,53293661,0,18,265574,82854,3451189
65.041415946,459105363,423251960,24017069,10763,4022333,8262873,47996151,0,9,277013,77856,3567288
65.141698817,459231870,399643128,26406702,9718,3932163,8544007,58605157,0,23,212382,57747,3467322
65.241924450,458966802,415279636,25619162,10248,4320839,8527914,49795665,0,11,258564,79445,3605837
65.342153711,459053051,401592122,26766455,9672,4389813,9205261,52262185,36,65,266301,82104,3567959
65.442402681,459169837,393253111,26966668,10851,4045304,11095625,58653509,36,49,190193,61733,3282126
65.542628621,458406683,400828066,28635142,10986,4262610,8435617,51425613,2,11,332293,97979,3375424
65.642874996,459142422,424716150,33210976,8861,3521615,13908420,65333707,0,6,171865,88452,3368566
65.743101524,458872715,407459093,40069869,9725,5168456,8431967,58245375,19,24,200103,87834,3453797
65.843321688,458928871,389630397,54660870,10255,6928699,7168447,77936117,5,7,100581,35045,1833311
65.943548715,458648337,283721648,13970017,10516,3806125,10617816,85850796,27,68,1771287,537,4604438
66.043772541,458757861,258954202,12770108,10663,7412627,8380353,78280264,0,62,2000392,598,4440440
66.144016180,459111186,298459972,13923400,10779,7929489,7762585,79086463,0,43,3078004,723,5166139
66.244263536,458627532,290961333,14128294,13093,7510606,9953479,72891234,26,72,3404623,759,4905331
66.344503409,458974998,263032457,13119082,12188,5583194,11121611,71685882,38,72,2039376,565,4764564
66.444740241,458862997,301089224,14051449,11387,7334451,9643601,69129871,2,51,3043597,771,4650658
66.544982958,458877264,295477293,14748456,12135,5432970,10211648,72166152,24,46,2606935,768,4836475
66.645211136,458880852,292789170,14478013,11796,6835666,8807490,77037595,44,67,2572671,843,5135828
66.745485946,459053785,280712771,14089906,10873,6771037,8943970,57960711,27,51,1504355,677510,4621856
66.845826318,459297531,97616897,13795641,9243,6867794,11546718,13164630,28,34,98430,2975901,890933
66.946103385,459011817,326311861,17241235,14497,5388512,7000417,81644934,30,107,133484,1584177,2884252
67.046320431,458744606,480532721,16106892,10233,3666173,2146602,120376791,0,128,22069,785,7597256
67.146529108,459163015,435898107,15108154,12241,3902217,2173311,113797522,2,171,21060,832,7989165
67.246743379,458883495,420016529,16348579,12104,4512949,2996787,108914416,17,159,32013,959,7894703
67.346964506,459302967,407279329,17252333,11195,4982323,3619584,107642509,0,80,32494,1023,7770219
67.447173767,459180990,390651674,14347944,9556,3818648,2255077,102616086,11,148,19539,730,8262086
67.547388576,459265001,382382573,13261667,10595,3604071,2060658,100863288,0,115,20655,655,8502676
67.647618286,459363519,389715864,17376409,9447,5085926,3467929,102069148,1,93,35202,1130,7899347
67.747825415,459032602,383151054,13831552,10238,3607810,2068654,100775583,13,142,23886,818,8395285
67.848029524,459253440,385217600,13738863,10088,3628678,2188297,103051577,1,153,21101,770,8390530
67.948245696,459313028,388368027,15470920,9470,4805847,3593066,104285522,0,118,26829,898,8089680
68.048451705,459255252,384611134,12558760,9419,3094316,1557287,101474086,0,127,14073,622,8676845
68.148666159,458873284,376800598,14837325,10781,4753184,3016805,99805902,0,112,27996,813,8277127
68.248870697,459125707,374219571,13560422,11288,3808100,2005265,98920885,11,107,21123,740,8444112
68.349079399,459109548,379752774,15112123,11639,4485140,2839147,99730618,0,125,30321,874,8334184
68.449303324,459361856,378313131,13910824,9933,3764992,2166516,99338828,14,142,26916,812,8422793
68.549505988,459035282,380182627,15904848,10916,5084845,3478370,100532772,0,103,34140,937,8099938
68.649712787,459237689,381486089,12840930,9719,3625240,1948713,101003879,14,174,18352,592,8476440
68.749930734,459263850,375923939,16605604,10909,5300705,3631634,100262148,30,122,34488,977,8009785
68.850145139,459197871,362106951,12819027,11251,3858950,2167228,95858959,3,131,20652,721,8731392
68.950355125,459170265,365681986,17340737,10598,5522300,4035781,97094887,0,177,35730,1188,7993956
69.050563112,459006882,367758276,14331369,9747,3791432,2044761,95846901,2,89,23412,832,8451688
69.150764033,458842027,370555996,14225633,11850,4127505,2482850,96850864,26,107,28603,885,8416578
69.250967806,458975282,364679020,17708656,12753,5753016,4342009,95900595,12,126,37169,1146,8293764
69.351180624,459141354,361749917,17093129,10725,5402125,3999391,95471289,0,136,37466,1164,8221488
69.451390079,459261984,356884751,13789611,9699,4137655,2353243,94401603,0,144,23277,685,8853635
69.551616189,459201566,369200527,16351187,11040,4951810,3339493,96202463,0,116,33985,984,8234428
69.651834385,459304379,377769149,19157207,9767,6526923,5240383,101056201,1,99,43593,1216,7713274
69.752045084,459178186,373708951,21525439,11006,7299402,6052399,100264817,2,113,46914,1476,7019646
69.852252411,459017198,375377682,14104288,10272,4269468,2473585,100328278,0,86,27734,753,8319768
69.952457479,459037189,374544489,13761447,9991,4241341,2432162,100245546,0,128,22479,724,8449630
70.052664317,459137736,381026777,19428025,11458,6476069,5150600,101313009,0,128,43189,1339,7657600
70.152886942,459249393,379345974,19015298,9855,5772490,4489129,99248911,0,99,43309,1382,7729203
70.253094330,459068010,372480551,15598703,11060,4566262,2892850,97531282,10,82,32660,1031,8256706
70.353309629,459193305,377806140,19971064,10643,6281783,4960263,99210003,13,111,38188,1294,7570417
70.453531735,459287371,374171345,17286431,9027,5288689,3800852,97793216,0,102,37998,1244,7677284
70.553742614,459182589,370719686,13795264,10682,4061584,2174002,96958743,13,140,25638,770,8574857
70.653958659,459252467,378653103,19682821,10052,6155342,5086276,99357199,13,90,44280,1413,7704463
70.754175501,458913687,375436392,17631716,13643,5691461,4141096,97706869,13,158,37572,1095,8106452
70.854392166,459183537,381631267,23121875,11529,7137930,6297831,100361658,0,107,48485,1649,7134751
70.954612378,458763025,372087749,21945962,11103,7773196,7059736,99471948,2,155,46905,1508,7099960
71.054820200,459063587,369045451,15857689,11544,5301057,3599877,98364555,0,134,35364,1002,8230562
71.155034884,459129300,382407434,25140419,10484,8212131,7781824,102548486,0,57,51018,1847,6807206
71.255255713,459003591,375949634,20474937,11316,6478824,5350300,99161996,0,109,45605,1494,7449690
71.355467600,459209328,374445383,20685787,9736,7215315,6104351,99657319,0,120,45122,1396,7448446
71.455676701,458960197,373797109,19333749,11293,6326487,5266884,99477787,1,132,45265,1457,7467533
71.555899999,458796049,375387997,21972881,11395,7278500,6340994,98259912,0,41,45335,1539,7225879
71.656108488,459026995,378905078,24911332,10137,7999645,7802894,100029641,0,97,50606,2065,6458365
71.756318138,458915795,375931432,22650912,12609,7133204,6146219,98406386,14,143,44958,1631,7024720
71.856545780,459293720,382597506,25348967,11719,8679545,8656733,102907539,0,79,47750,1743,6870353
71.956760582,458717644,364320178,19021754,12725,5617136,4634277,95634311,55,132,39646,1409,7447475
72.056977608,458600154,367754211,23342929,10589,7220603,7080804,97685358,0,134,45995,1886,6877500
72.157208473,459179689,377016946,21611275,10249,7765205,7273913,99046196,11,109,46109,1501,7481437
72.257415239,458034720,367002992,18187042,13253,6070671,4651204,96388074,1,106,35224,1077,8096897
72.357634670,459112299,380400303,26326411,11212,7869461,7411324,100133785,27,80,51668,2223,6407551
72.457845310,459186262,374365049,22959782,10556,7371757,6676240,98996113,14,127,47808,1814,6838955
72.558059076,458178679,370191914,20294792,10619,6733047,6126082,98464030,26,122,46728,1567,7512874
72.658283909,459199136,373993496,24470603,11262,7934052,7417955,97049935,2,99,46150,1817,7053606
72.758491885,458667402,380466722,22982356,10763,7044129,6603847,98802787,47,108,45280,1889,6967441
72.858709294,459068178,388531320,25607898,12019,7991183,8013146,101026476,31,100,50037,2026,6638988
72.958930286,459278743,392483031,31809030,9845,9781751,10807855,104772051,0,84,50924,2469,5699149
73.059145202,459087467,380274190,24349240,10714,8111323,8191507,100236900,13,107,46592,1861,6766638
73.159359453,459238334,385740689,30629499,9688,9828487,10356072,102910130,14,94,52882,2635,5488925
73.259582361,459115043,382600876,27878859,11440,8682880,8648617,100621352,15,88,49423,2056,6332877
73.359790485,459162296,395247952,33462681,11233,10253208,11218271,104205581,28,78,53913,2731,5413418
73.460004513,459207602,393498683,35889064,10018,10724544,12223834,104857817,15,76,54753,3175,4863768
73.560224489,459056050,387957863,33890098,11235,10679649,12507718,104298392,15,102,55035,3027,5034917
73.660435789,459198454,393788180,39290748,10718,12159035,13932312,106194121,0,82,53943,3195,4531754
73.760656759,459240685,399747966,42494942,10392,13127844,16174361,109525065,14,63,55019,3719,3755787
73.860864768,459233097,397628881,46320471,11349,13691445,16437410,108871206,0,66,54087,4009,3197501
73.961073534,459211062,401146248,47161193,10555,14698565,18136057,111732004,29,80,56476,4012,3360193
74.061293533,459245992,405226462,51576045,10505,15024336,18515163,112732390,17,73,52235,4386,2378176
74.161503129,458901840,411222554,51756241,10427,15267874,19133941,113954934,0,25,53960,4564,2257667
74.261714508,459193959,420544766,55758408,10529,16279390,20912502,117904970,17,56,54945,4849,1946926
74.361931844,459145993,420460701,58576420,11172,16836775,21998956,119461405,3,27,51844,5081,1315523
74.462145142,459167639,405102296,63604337,9565,17018829,24362125,116604597,21,36,52997,2591,965631
74.562363496,459114109,398418710,66168947,8265,17916227,24983271,116674943,0,6,57714,437,845275
74.662613761,458649314,274757245,32869360,15003,5914837,14233862,51633455,70,88,186574,45784,210359
74.762861202,458623346,416184559,41750534,16900,2474476,7837539,66874872,3,21,109850,78263,4751760
74.863091512,459184274,403767140,43847187,8367,5292584,6905430,56699737,18,28,192037,71014,3532637
74.963340696,459129954,365152596,17090553,10454,4553653,9255350,40153153,37,73,424085,111369,2787529
75.063574989,459045758,353161831,16592992,9377,4550230,9402174,39002643,0,23,421195,107900,2780445
75.163820452,458885600,368166430,17401676,10809,3903115,9910421,46251772,20,38,343264,92699,2885808
75.264056272,458956927,395280234,17141988,9549,3790629,8066870,45826289,19,43,336739,96426,3051754
75.364285460,458991738,406191951,16699249,10644,3734038,7900644,46589164,7,30,338166,94122,3018464
75.464529271,459163373,372730527,15952803,11302,3709871,10351036,49532295,2,28,318697,82903,2900908
75.564759698,458871791,375151184,15656452,10444,3823528,8440126,42342318,1,17,371381,102532,2880237
75.664995578,458819783,381532496,15547701,11688,4002804,8680594,41401003,30,61,420151,98702,2869586
75.765246784,459134919,381541929,15670959,9742,3945509,8599571,41739795,15,39,376341,92209,2955607
75.865491085,458915786,379417821,17108568,10077,3343203,11912021,49788097,18,39,362472,96790,2936526
75.965737284,458982875,382937459,16210007,10172,4067369,8760274,41724836,32,47,364736,92828,3005193
76.066004037,459166692,381466544,17550573,10918,4081164,8394354,44124884,0,15,375267,93502,3066161
76.166244151,458895672,364960203,18175036,11200,4190270,8761255,42604323,118,161,343478,94904,3099662
76.266501588,458744144,378415823,20423520,13875,3523320,12613930,53155424,18,34,329467,88512,3310872
76.366747287,458973931,392648170,21238261,12687,4253524,8613919,45569011,39,65,355287,94021,3288457
76.466980089,459149948,394154863,27866212,8012,3664225,12081972,56634172,1,10,286641,89005,3121840
76.567233627,459211749,411599865,29443672,9840,4235730,9443040,55043211,1,19,258186,89954,3435815
76.667469231,458987737,405158933,34627226,10774,3798096,12238324,63051832,32,51,226498,76686,3266589
76.767689938,458896463,414235854,41948097,10084,5002263,7771260,57254149,36,47,218497,88257,3537724
76.867929829,459198881,410088831,50281358,7958,5103261,8797978,70248999,21,34,92819,64887,3280791
76.968160970,458783611,426306048,73420540,9081,6263745,11517700,92076744,7,15,37378,45105,2183277
77.068404868,459178159,309985784,14870931,8895,4139894,9881497,83237721,0,35,1487046,539,4909763
77.168637626,458883326,273794678,13861624,12571,6412822,9642863,67910605,0,39,2246955,657,4807878
77.268850770,458673152,293941897,14473886,12233,7683088,8552249,73131900,0,69,3168854,837,5076467
77.369053483,458638593,259769578,12817196,11089,6567821,10535308,69023931,15,54,2844972,747,4686605
77.469288721,458889779,286301848,13990131,11097,7026275,10135593,74293414,0,62,2881049,734,4659902
77.569529344,458951407,273284416,14173445,10408,6143427,10227986,76188426,2,41,1851997,486,4240491
77.669754852,458868579,284194482,14151112,11929,6238564,10238607,76734866,0,52,2133509,558,4684921
77.769968190,458856384,306939514,14374531,11755,7027271,9000680,78516768,13,95,2642109,731,4980036
77.870187693,458861981,229657126,12912044,10109,6889561,8387351,67204183,17,64,969392,1235949,3357153
77.970531884,459327299,97184107,13601298,9052,6746062,12067391,14200199,17,24,69466,3044180,711136
78.070778414,458298206,451638265,18007929,10017,5155496,6812170,102362924,28,170,83092,1175403,2726877
78.170986828,459130721,661041845,21676387,11021,4691727,2718219,168913124,0,147,21834,800,5749745
78.271203933,459095900,400656484,16330597,10209,4829419,3200951,104357304,11,135,28549,923,7831534
78.371386544,459049241,381717520,12924711,12211,3429783,2064153,102333565,25,139,17256,630,8384891
78.471589782,459203487,378251436,15009642,10116,4967348,3700318,101410355,0,100,23691,815,8265302
78.571804486,459087574,374202023,14953980,10453,4192651,2671175,99107191,0,115,29838,887,8253004
78.672015774,459211500,373750246,15358191,10288,4787265,3197706,99274477,17,110,26308,751,8345268
78.772226123,458956715,373600875,15388357,12104,4608050,3210934,99014083,2,89,36549,977,8001170
78.872444378,459199505,369866908,16613988,10668,5370563,4070888,100673420,27,127,38402,1102,7883151
78.972655638,459232592,368208683,16707382,11061,4877324,3189302,99893083,2,160,33545,960,7885294
79.072877292,459231447,373994517,13558589,12091,3974252,2123561,100997717,0,117,22736,731,8196290
79.173079953,459057224,373558868,15396123,10140,4881960,3096525,100426800,11,109,36471,960,8128106
79.273294618,458902594,367916290,17571405,11233,5294445,3846698,97736606,24,114,40662,1161,7932428
79.373514100,459235380,365536688,16344731,9808,4880716,3222295,98456557,26,193,37623,1048,8076195
79.473727195,459276705,370268400,18117480,10638,5177700,3622381,97171774,1,136,41023,1219,7818816
79.573941356,459305354,368718405,15032330,9586,4420166,2774299,97958387,11,154,30758,905,8318850
79.674156884,459296895,371291023,18619236,9729,5932671,4701857,99304617,0,126,39006,1163,7831193
79.774372377,458993568,368081177,15417725,11040,4714356,3101720,96988976,3,164,27275,800,8349659
79.874584447,459293443,368191802,13976776,10212,4034125,2224021,97352088,0,130,25164,726,8546487
79.974801722,459205340,372796687,16724238,10256,5002380,3585114,98693642,3,138,40105,1136,8017832
80.075011155,458965626,367045269,15408065,9688,4430986,2653817,95418949,0,119,30395,882,8205658
80.175219420,459079598,375781760,20680265,10061,6714791,6108447,99868046,19,69,43538,1304,7723566
80.275440638,459182363,370717800,16981239,9737,5336526,4224971,98285087,2,124,36091,1096,7961489
80.375653589,458920549,376001350,19979313,11668,5774144,4807391,99064325,17,138,41981,1434,7545829
80.475876444,459304463,372799744,18106927,10145,5694734,4412773,99055351,0,110,38072,1136,7846116
80.576087762,458815323,368707109,16653991,10561,5300917,3731557,97837315,13,152,36752,1050,8032035
80.676295547,459100053,378101761,21509671,11349,6853277,6483472,101195453,4,150,46186,1454,7395865
80.776513507,459157882,369268309,16296604,14312,4997498,3510592,96583554,38,150,33989,1026,8190937
80.876725940,459171970,373554060,20470734,10403,6302284,5280245,97508034,14,119,43319,1349,7559845
80.976939902,459165568,378125856,20446073,10709,6512293,5817788,98649633,0,75,45497,1333,7747071
81.077158448,459024645,374390261,18467348,10944,5741574,4630776,96871080,0,151,42143,1186,7810737
81.177367606,459038745,378596518,26182667,10235,7707131,7730527,100673612,15,86,49619,1803,6753841
81.277576351,458915343,377080929,19851389,11346,6232653,5457422,97873914,0,119,47953,1517,7573003
81.377804160,459195062,372072802,25068466,11062,8010658,7683449,98702433,2,110,48477,1723,7035434
81.478014975,459200704,388194060,28450233,11567,8182423,8711923,101939247,0,74,52295,2158,6370881
81.578229137,459055661,371738569,19713685,10377,6666380,5953346,97859710,18,142,45418,1469,7484137
81.678454155,459257633,373669153,22552543,10168,6925304,5875813,97839590,0,114,46383,1629,7195133
81.778667036,459190952,374283632,20890757,11065,6447355,5478460,97312649,13,133,46074,1549,7386403
81.878849665,459016068,381579613,27134053,10285,7864674,8232904,100606532,0,77,50218,2105,6473680
81.979065119,459261171,378748941,24933499,10706,7224693,6920263,99491644,0,90,46481,1862,6680458
82.079280714,459239968,374833106,25838049,9890,8243111,8505306,100190986,11,100,49103,1773,6608367
82.179508453,459320544,374238428,21072789,10375,6543885,5432975,98078667,0,118,43279,1401,7500801
82.279709795,459096344,375083820,20607563,10995,6224747,5225207,97447941,27,131,42399,1406,7565520
82.379916949,459195475,383180273,24646632,10945,7197665,7428771,100334156,28,149,53077,2068,6565909
82.480134618,459270208,378988262,23485224,10240,7302078,6918111,98728899,0,102,47783,1687,7127872
82.580347025,459146165,368806396,22465647,9740,7084927,6306620,97986457,14,139,47471,1755,6814937
82.680558028,459183328,391646780,35166320,10883,9320877,10496870,103646134,30,85,54560,2779,5227305
82.780780659,459010226,380142539,27232153,11879,8042915,8667277,101015651,24,124,52513,2181,6257558
82.880999502,459207953,382624168,31479250,12308,8783409,9896256,100703220,16,82,53571,2529,5772490
82.981202341,458985757,381302400,28399244,9769,7865913,8150017,99050282,0,98,53356,2382,6037947
83.081420170,459252770,392934660,34113454,10586,9910505,11994355,104220298,0,79,55068,2787,5290681
83.181634240,459290603,394369735,34179733,10210,9736654,11776535,105630133,0,68,55527,2879,5081458
83.281854406,459210832,394705946,39922441,11710,10386048,12532080,105805337,28,54,54351,3283,4149014
83.382063583,459033481,403797478,42174888,11495,11464431,14780028,109005063,15,69,53285,3643,3866464
83.482276148,459306450,396127585,42050409,9732,12313849,15953194,110604993,0,46,53956,3233,4337860
83.582493310,458898939,411714408,43060060,15014,12124332,16495535,112616009,0,55,54709,3744,3793838
83.682708945,459265415,416177664,50603855,13514,13303655,17862892,113219827,0,46,51042,4423,2579181
83.782917695,459277176,419713811,54930851,10841,14472837,19862252,115941016,14,49,49166,4829,2021373
83.883139917,459286813,422715248,56839924,10845,14874899,21066720,119195934,0,22,47929,5127,1495026
83.983354159,459179653,411708056,63574363,10524,15254911,24596123,117684862,15,30,53998,2641,867460
84.083569043,459176570,395390208,66782277,8356,15099047,25842666,116261607,0,5,45410,477,735179
84.183804053,458801577,261632927,36114341,10306,10177087,21010094,74990489,48,122,128549,27851,132960
84.284031088,458572195,426550929,39097729,11426,4918321,12009698,60635859,55,83,42779,88830,5349616
84.384276944,459287434,413999117,35936971,9180,4033511,8028288,54883128,17,29,193271,75663,4288648
84.484536556,459164595,381033533,17022939,10583,4292593,8899401,42092170,2,23,352943,94784,3029662
84.584765897,459046711,375039122,17023388,10219,4028731,9634154,44087226,19,32,353336,88751,3038768
84.685008586,458815565,386402775,16403563,9921,3986055,8299381,44144966,17,38,335952,81681,3115798
84.785246203,459104241,407483306,18083894,10293,3617006,9996102,50428939,0,14,309491,73811,3298173
84.885473523,458880037,407490115,16298671,9627,3991245,8222809,45037869,2,36,255083,70681,3349257
84.985734744,459172156,442102945,17817545,8925,3954419,8168859,46445165,0,14,275089,66054,3545088
85.085978963,459174409,415732154,19530733,9174,3226432,10319943,54458135,0,9,299222,71235,3326421
85.186216860,459146178,420707586,19333985,9169,4030897,7929391,48172761,20,31,249911,65876,3507061
85.286459915,459009870,428304323,20104431,10117,4034867,7920264,47262171,2,24,301398,70316,3463752
85.386688439,458828583,407235367,20102583,10619,3459247,10521426,54456727,19,26,271772,68411,3456735
85.486912077,458820392,419560045,21139495,9407,4047658,8124077,46504440,0,19,278229,65537,3506103
85.587144202,458782331,406030246,22264517,9816,3776983,9187299,50558966,19,48,315204,77647,3425069
85.687381059,459056463,398018713,23353746,8616,3757266,10229449,51464670,0,10,284671,76853,3530340
85.787617818,458906822,415540669,23447274,11324,4220723,8328976,48959212,15,21,245380,75603,3576062
85.887861612,458979900,418053541,26118535,9490,3293379,11803924,60239750,14,30,258138,67456,3931588
85.988085809,458940975,416787654,26297337,11733,4294803,8428838,50672241,0,14,233051,73665,3721208
86.088323353,458973610,392285421,29106510,8533,3554973,11367943,60167113,7,18,242647,72639,3510228
86.188559761,459120588,419442616,31284264,8621,4443996,7995303,55012741,0,17,271331,84726,3633392
86.288790080,458883057,405803719,35704672,10993,3847188,12208553,64473136,37,56,178827,72305,3474106
86.389037850,459139617,426464641,41471183,10599,4946648,8680582,58364922,0,14,163465,81415,3747751
86.489259473,459022127,419168706,63777788,8361,4913729,11825557,78573038,0,11,62529,37901,2319030
86.589483811,458844903,294182837,15054770,11371,4652079,12817081,94145403,5,38,2267285,661,4462956
86.689726130,458612741,292311489,14937216,11586,4157762,11435744,93879391,13,41,689804,277,3969729
86.789943670,458445544,267843029,13307167,10258,7574292,8318031,75736412,39,74,2804652,678,4721167
86.890155851,458144659,251171911,13269035,14749,7681683,9088396,72944015,15,22,2723541,610,4581193
86.990389976,458890701,296129627,14612064,12849,7643346,8656863,75778499,0,36,2897242,751,4678326
87.090613557,458952311,272474829,12991733,11736,6129109,11185588,66510953,17,34,2430846,690,5154375
87.190818349,458446132,272242158,14620667,12337,7317130,9155015,74250183,46,90,2852992,860,4918234
87.291044007,458650212,272405077,13990888,13176,7186600,8087056,76344347,2,56,2108103,672,4843829
87.391271164,458849951,324825049,14762954,13871,7369550,7238961,91002371,17,95,2051540,293348,5142649
87.491582639,459254741,75345153,12007021,8199,6741663,12155973,11693302,2,10,62713,3318062,504904
87.591857890,458625983,285986108,17428648,10446,6654929,11301979,30861101,19,68,140399,1870020,1647727
87.692060092,458977381,450703589,16584902,10927,4514467,2805830,122128902,1,101,25834,765,7783501
87.792274268,459093576,395639532,14626070,12913,3884072,2263283,104363196,19,194,22230,742,8135326
87.892484994,459111578,392909926,15418658,9544,4343482,2840267,103435461,0,178,27181,876,8110528
87.992691245,459082896,397792692,12883675,10246,3205428,1784685,105429758,14,159,12906,526,8520837
88.092903232,459153116,390014021,13821857,9724,3711544,2205572,104511410,0,139,14627,545,8465860
88.193107959,458959558,392307139,16951020,9983,4849861,3633498,103557225,0,92,32838,1108,7842361
88.293309282,459097209,386688487,16089910,12315,4590932,2859753,101541086,18,147,27325,940,7938713
88.393523661,459253684,389098158,12272844,9677,2827551,1450033,102387424,30,159,11668,544,8568767
88.493728863,459144943,381378305,17045726,11037,5386363,3715595,101049795,2,138,35563,1093,7930947
88.593950130,459027184,382610509,13328030,9723,3546464,1868443,102048964,0,138,17310,614,8396609
88.694154286,459194430,389227313,14151793,10288,3974511,2399088,102772998,26,146,25118,770,8397538
88.794359795,459043416,384607989,12549153,10892,3058427,1606635,103231269,23,183,12761,642,8647802
88.894577306,458897592,379963750,15472969,11285,4199585,2672930,101367506,11,123,26689,942,8136392
88.994745870,459097855,377945462,14752758,9900,4615474,3121423,99356110,0,111,23438,736,8573905
89.094934891,459049537,378829020,16733327,11336,4770963,3172218,99505301,14,157,26792,957,8103488
89.195133316,459029670,368208790,14791739,10621,4414845,2836246,98554560,40,152,31161,950,8317903
89.295342061,458820782,376106326,18605647,15019,5451499,3780217,99135044,2,142,33816,1162,7742475
89.395553066,459194418,383418058,19704456,9669,5889752,4733518,100535507,0,111,38823,1368,7499520
89.495763740,459035794,382919090,18681873,10908,6126034,4667246,102007188,14,122,37765,1263,7700241
89.595974971,459187761,371790877,17191241,10541,5737328,4026968,98889828,2,163,34592,1090,7907892
89.696187746,459286101,369067283,14192592,11034,4018853,2094549,97589440,0,135,25810,748,8333436
89.796404149,459216336,373614660,17056826,10404,5450871,3725114,98649142,15,152,33722,1048,8001967
89.896611838,459197781,372458679,19079345,10074,6010739,4666709,98312325,0,66,34325,1158,7857322
89.996827093,458920689,372991606,17510253,11215,5244832,3715129,98102756,13,87,32834,1039,7971884
90.097041563,459231161,378192508,20046608,10979,6358906,5224845,101183745,2,137,43376,1381,7442142
90.197255201,459279559,377903524,19127815,9739,6513990,5442700,101160236,0,120,42153,1206,7781245
90.297478506,459043397,375433567,18229099,10368,6076768,4747122,100182385,13,106,41793,1224,7775611
90.397689454,459047705,373714188,18450412,11634,5636182,4341260,98203891,14,145,43998,1370,7543707
90.497892656,459079573,372581471,14864539,12228,4596267,2884622,97919598,15,136,30841,881,8448233
90.598111398,459328187,375603346,15813870,9846,4234022,2601959,98931409,0,136,30656,1036,8077535
90.698316871,458994115,369347528,16710922,12340,5669501,4604924,98005326,30,131,33533,1020,8275648
90.798516973,458989067,376865084,19777889,12009,6272332,5371434,99438887,15,122,41711,1404,7728846
90.898754453,459154288,372479171,16909562,9446,5444133,4010725,97880539,0,113,36411,1101,8169500
90.998941271,458634221,379415789,21712273,10834,6493168,5472189,99332832,5,172,43047,1602,7253104
91.099163098,459278160,377210948,22096585,10133,7159375,6400888,99936292,0,75,43089,1443,7227650
91.199377276,459221683,382495361,19840591,10113,6045287,4922361,98938053,24,154,42340,1369,7765463
91.299591952,459020841,377480233,20235140,10534,6345778,5247770,98913242,43,155,42971,1358,7588101
91.399814582,459165446,375894991,22806828,9989,7565465,6920385,99095352,11,89,45048,1478,7135683
91.500023792,459106092,378565250,24930920,10388,7902177,7552475,99756632,2,95,50094,1886,6696126
91.600237922,459003178,377274233,24210442,9745,7710474,7447990,99373273,13,93,49789,1863,6816914
91.700456446,459162017,373114901,20383248,10095,6535977,5521783,99520657,15,71,42855,1509,7302800
91.800665401,459186797,380655986,23154528,11586,6571023,5809935,99538005,2,89,43020,1862,6927554
