time,cpu-cycles,instructions,l1d.replacement,icache_64b.iftag_miss,l2_rqsts.all_demand_miss,longest_lat_cache.miss,br_inst_retired.all_branches,frontend_retired.itlb_miss,itlb_misses.walk_completed,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,branch-misses
30.068768157,459105771,764399532,44342593,3614950,3801101,7806109,35028475,188,424,12625,48586,48321
30.168987471,459259901,860137511,70721992,7253312,681864,659009,10919457,2,36,17114,11407,2653
30.269207894,459358654,833942507,75950247,7222990,700097,857867,10008953,47,107,32480,9214,2955
30.369440599,459234590,740170946,124276039,19115,3092992,2983974,1451729,0,0,101137,475,3772
30.469662107,459181315,656371071,94165873,17446,1830150,7906191,36390083,41,125,77812,23848,24291
30.569917135,459218317,851251332,57391690,1760725,4136763,5364370,37784045,160,239,29093,13493,10948
30.670153345,459460377,861663572,70738738,7222675,695140,655848,10934083,2,40,17010,11395,2618
30.770375818,459264554,860892415,70765534,7296320,692906,655204,10925921,57,86,17707,11330,2663
30.870606590,459123602,747343242,120348271,1164659,2690257,2694165,2673986,69,105,95414,621,3753
30.970843544,459195583,725269209,94703745,17014,1944295,7840239,20354971,19,38,97500,508,3264
31.071092052,459078059,709986176,57879005,781076,4206874,6174460,48149661,69,185,39712,34401,31059
31.171311495,459232262,860741916,70756002,7221936,696537,679659,10908522,31,56,16573,11400,2643
31.271544167,459352941,861083821,70870172,7189973,680645,637665,10935385,0,36,17529,11433,2667
31.371783788,459351087,793728908,101976781,3408570,2120179,2205492,4532438,43,86,77561,3777,3460
31.472010516,459163829,745469960,124724936,18599,3088407,2928414,1461018,0,0,105957,515,3870
31.572240491,459151598,715556019,53256757,13501,529721,8343453,59301235,101,166,42860,33172,26481
31.672460411,459207232,870485793,64313457,21288,957002,1956425,14277017,20,65,12939,6350,5740
31.772688624,459325250,719804603,61176623,18067,474656,880071,5323805,2,65,29033,22152,25757
31.872934367,459106151,680372629,41886659,2299571,3680552,7350676,50232621,226,472,10840,60563,55636
31.973150433,459361271,855867496,70258464,7210579,1148596,961975,10847088,0,0,17412,11295,2588
32.073386380,459493912,856113494,70322257,7175858,1168778,958981,10862456,2,6,17240,11377,2555
32.173611031,459030439,713902689,120554727,422468,3246784,2991015,2303816,13,49,89263,1153,3762
32.273852092,459052556,721059037,104751733,17861,2374433,7577281,24480313,42,95,87868,1059,10074
32.374151623,459585866,757985364,58724990,178537,4700648,5970607,46681992,70,202,37557,28619,28039
32.474372683,459311728,855403792,70170062,7213660,1152288,946841,10857519,26,9,17657,11351,2647
32.574596715,459485303,856226881,70219438,7178734,1204542,976183,10858619,0,0,17358,11243,2587
32.674832258,459313423,761653685,104076040,3474557,2329328,2149619,5227322,69,106,80389,3224,3534
32.775060590,459175090,730015596,122341494,18221,3541434,3005685,1435170,0,0,100926,525,3709
32.875304438,459279367,733714398,59563132,12366,890406,8332548,52483798,85,197,42139,22890,32478
32.975525172,459198485,876571643,65132759,5078323,4497151,4779720,20355959,43,151,31115,41538,2866
33.075743971,459446079,855848800,70366121,7155407,1165930,944851,10855673,0,3,17349,11257,2572
33.175982158,459362860,797264529,91646518,4396847,1902818,1508688,8293501,55,113,37232,7809,3104
33.276207448,458929148,718326346,120128460,20531,3492536,3258949,1415595,0,7,99817,501,3736
33.376434521,458994813,647092512,82692066,16752,1543607,7185498,32782003,21,89,64635,9767,25654
33.476669239,459289109,961445629,62025221,17589,1282137,2399882,31215686,17,59,75822,23567,9122
33.576899669,459325161,881958169,69657156,19152,709894,845202,5362857,27,27,13680,6059,3734
33.677111510,459097720,551422817,39248863,42762,715928,8772762,78286935,100,118,24146,123406,73915
33.777335841,458793543,852949620,70012354,7198441,1002867,882883,10830530,26,30,17409,11072,2629
33.877564201,459506033,857777016,70469206,7227663,1062873,886577,10878547,5,26,17021,11341,2592
33.977787316,459046290,770330952,97257732,3025014,2286903,2187925,5771688,2,12,59420,5037,3416
34.078026457,459257667,725162563,121492180,18738,3437745,3049690,1427208,0,0,99892,454,3741
34.178247100,459113023,803807830,60949398,15332,1654928,4562667,43942284,17,65,38617,17571,30716
34.278470399,458935008,778403373,63861401,6078312,1016177,1628301,24909284,35,95,74862,79616,5894
34.378688105,458767093,855639338,70301662,7237290,1035247,884480,10864052,2,17,16971,11311,2768
34.478907589,459353005,821291643,84659413,4090375,2045519,1786914,7623420,0,7,26985,9946,3061
34.579145851,459197151,727359284,121945273,18303,3454436,2988904,1431383,0,0,97397,534,3740
34.679373669,459227534,661628196,81411778,19612,2014494,5283790,32970426,32,81,47680,12989,22502
34.779611974,459067701,857834244,56508293,3375237,1014345,1592462,34280147,7,63,78938,75232,10485
34.879845879,459533508,858170907,70462458,7290475,1007612,850550,10886983,0,0,17078,11398,2573
34.980065875,459387224,857621688,70425706,7242482,1008657,835658,10886815,0,1,16728,11305,2582
35.080294378,459132573,719546296,116654918,509074,3247878,3191370,1867781,0,0,96448,1253,3725
35.180542156,458967034,704627625,91170284,20192,2985639,4714038,11458649,46,89,72869,510,4385
35.280803683,459166208,836995284,55685261,22980,928502,2800955,46590030,44,204,85391,46400,17833
35.381013085,459078672,881597115,69613388,20342,633035,853102,5358393,2,11,12972,5974,3735
35.481233223,459277644,497411156,56499644,42044,775320,1847124,28712142,101,264,26032,38274,30373
35.581441980,459111224,606720865,53343187,5193399,3619796,6079834,47979680,48,247,23688,103846,26263
35.681675502,459334509,861964983,70815308,7254374,687099,639967,10941080,0,1,17095,11389,5014
35.781896068,458739105,843659026,74723959,5958123,1301906,1508109,8560697,94,140,34328,9684,3212
35.882117206,459016515,741424354,123957021,20874,3041626,2954690,1464631,32,59,101252,464,3903
35.982360204,458520865,674325173,81870395,21341,1803068,5942603,32312050,138,282,56288,24106,8967
36.082596538,458804516,839353641,55974312,2346017,4023102,4550122,34185300,38,130,71550,50598,11010
36.182814162,459094003,859274459,70669554,7259781,693295,692505,10897716,30,32,17068,11385,2648
36.283037575,459337903,861597157,70845963,7245582,694190,656192,10930037,0,2,17201,11296,2620
36.383262100,459008724,748217695,119184679,724352,2837709,2855664,2209396,65,122,101301,411,3830
36.483480258,458776303,706972402,88945891,19394,2350521,6384894,14097154,65,139,81148,413,2801
36.583753084,459098682,740766410,54670680,1109820,4138433,6026606,46818843,89,144,41667,52300,19321
36.683974606,459241273,860303100,70597759,7194633,686928,687281,10905186,23,34,17221,11325,2638
36.784213308,459262299,861852785,70763544,7232642,694206,649862,10933335,0,2,17364,11277,2620
36.884448732,459370445,801097208,101998218,2401060,2418853,2369923,4347333,57,97,71355,4935,3325
36.984678661,459125069,737739562,123584411,19169,3132258,3014594,1446372,17,38,100060,427,3784
37.084931312,459168314,737418268,50260845,16345,601526,6749040,58386096,79,177,31492,31630,14571
37.185137494,458757960,870687779,63767777,24073,939972,1870198,9682211,84,35,19323,20694,7158
37.285363564,459154152,739039970,62162658,18900,479872,963355,16308834,82,148,26753,23706,25859
37.385615366,459157654,513097555,43235647,2037952,3662699,6094111,52821942,122,497,10507,76118,62424
37.485834032,459410902,855958271,70209837,7214584,1136463,929738,10868266,0,0,17295,11223,2607
37.586052079,459300342,856017495,70260130,7208148,1190370,945305,10856224,5,28,17378,11240,2596
37.686286011,458920989,717101766,115110220,1072248,3125520,3283492,2499813,47,76,99487,415,3627
37.786512121,458878955,714938108,99347689,18888,2500250,7397251,21468921,7,27,95682,436,3534
37.886757434,459141953,717557905,57914159,709026,4451652,6289229,49282970,52,270,40783,33984,32774
37.986984940,459287514,854777381,70295392,7214690,1134317,936573,10848855,0,0,17518,11336,2591
38.087209749,459466396,855150670,70299746,7173113,1204047,969204,10847298,0,5,17444,11328,2545
38.187442735,459126593,762826918,97112375,3615361,2419649,2576865,4788664,6,18,73327,3724,3397
38.287673074,458862801,719255542,120740125,19981,3516280,3221878,1415916,17,18,99410,460,3706
38.387905103,459202695,701115597,65105142,13435,911832,8802435,53543145,96,249,47478,22354,31592
38.488134576,459331458,894233452,63106094,4234151,4540393,4929308,23721927,18,133,20168,30193,4036
38.588358411,459371150,856458385,70324313,7229197,1165941,947676,10867469,0,1,17436,11311,2594
38.688588101,459237363,803033389,87911384,5305963,1622772,1305226,8943057,5,21,40974,7432,3118
38.788829918,458936360,720620255,120631939,20361,3517420,3063334,1427451,5,19,99023,431,3704
38.889064782,459273351,636607020,83321411,12374,1704774,7777016,31071592,46,186,72928,13274,27442
38.989302069,459085436,961549600,61868587,19330,1326339,2564871,34029552,31,153,79140,16447,9637
39.089530975,459487936,882805209,69734434,19410,707313,820550,5367818,5,26,13684,6078,3711
39.189753316,459342899,614334713,40508907,45036,692902,9049136,63072645,131,149,25142,75676,77830
39.290054225,459143462,808630471,68167818,7181931,977758,880543,10409744,57,93,16725,44579,2687
39.390285301,459478096,857117526,70436422,7148869,1064724,883015,10874591,0,0,17065,11372,2558
39.490511204,459260782,780512165,94728912,3551793,2158180,2097100,6141604,0,101,57465,5794,3447
39.590750799,459014586,725992406,121475553,19627,3447471,3055916,1423370,5,27,97814,554,3789
39.690977154,459072742,780419540,69384850,17564,1679108,5045727,39113886,198,342,44544,17512,29516
39.791197131,459032981,800237208,64760862,5104996,1083652,2230272,26932899,46,117,73305,79682,5684
39.891431428,459306003,857016590,70305714,7307264,1022477,853227,10842842,27,52,16227,11160,2722
39.991647202,459202151,809109965,83967039,4459837,1741973,1661089,8509446,0,77,22842,9681,3123
40.091871363,459109766,726910630,121460347,19728,3426672,3116003,1421791,18,14,96468,447,3714
40.192110053,459218588,682202006,82656279,19377,2063020,5420647,30269657,57,67,56312,4819,23219
40.292354231,459214764,827607711,55744653,3525180,1018057,1691870,35704524,18,64,78288,80754,12521
40.392577594,459153704,855974215,70372220,7126690,1010067,869414,10862118,0,15,16426,11231,2606
40.492813417,459344430,856695228,70435798,7161815,1007777,858342,10872413,23,31,16726,11314,2650
40.593034090,459068577,732496819,112846152,804175,3281398,3283790,1719994,0,9,87605,2298,3679
40.693260917,459053121,706494394,100377714,20215,3361736,3565640,6463264,23,55,71217,590,2860
40.793548733,458984641,821080921,52063223,24157,881211,4355983,52027284,96,175,85070,42815,20001
40.893772768,459475594,882710506,69675730,18822,625514,811846,5371299,22,23,12486,6002,3732
40.994009327,459247483,535775939,59655973,17573,876668,1791841,15676515,77,181,25911,40074,28777
41.094243308,458636607,592042984,51055607,4482794,3605394,6244518,61734201,115,305,27267,110776,19798
41.194464452,459308909,861597149,70859088,7270623,689401,647251,10932791,34,27,17514,11297,2596
41.294699193,459517134,853456456,75043907,5859187,1226791,1226733,9332582,46,76,25129,11050,2640
41.394920929,458818993,731289576,122237470,20347,3072957,3134937,1439637,0,3,100150,825,3753
41.495151424,458973449,716742603,86755748,21133,1807711,5364655,28863689,86,139,65828,16224,8255
41.595420318,459396215,819520592,57343966,2545391,3244920,3745638,32554570,31,119,79266,79699,12629
41.695644836,459387377,860506147,70846622,7210733,688944,674275,10914017,0,0,17256,11361,2576
41.795864531,459191370,861113852,70844800,7272433,697921,648241,10930461,2,10,17437,11331,2639
41.896098091,459002358,753658451,117312086,1185453,2715375,2778922,2589240,103,130,97829,1461,3665
41.996332547,459145040,715447100,94020248,19186,2720180,4740815,10931617,42,54,75982,519,3456
42.096592500,459231158,771040507,52991952,856847,3340977,5170029,47274470,71,128,84618,90172,17723
42.196820195,459471512,862298434,70804609,7218342,688363,634548,10943076,1,5,17285,11316,2571
42.297034546,459183352,862134480,70743825,7301222,695801,654065,10930980,2,6,17663,11272,3169
42.397262019,459246000,781276906,104055765,2084849,2423993,2387677,4572600,48,74,61304,5987,3188
42.497483477,459002542,752221672,126273293,20211,3087931,2910985,1467925,0,3,102810,690,3796
42.597706599,459209140,769844293,47118071,16150,643568,5005494,53953098,39,101,29960,24334,13445
42.697936400,459428786,876396146,63860020,21312,481378,808223,7369790,0,11,68616,23687,7221
42.798167231,459416247,750655797,66504467,19728,708106,1665970,16381469,16,56,26874,23142,25551
42.898412702,459193676,395147780,43974871,2100713,3958940,6886164,62890602,126,344,24130,115770,17947
42.998642246,459489526,856101064,70379835,7188634,1140230,947438,10859594,29,32,17336,11379,2683
43.098868665,459453323,855766294,70273358,7247172,1201644,946524,10849082,27,34,17394,11361,2569
43.199095775,458865902,729526819,112840263,1098389,3119657,3124842,2556977,86,103,95899,499,3749
43.299338008,459092983,726647844,97470796,16786,2712570,6277044,17770700,19,84,93599,2178,3106
43.399593993,459116660,739595336,54589112,1042180,4478581,6099729,47187614,65,136,37451,52329,19879
43.499815371,459344655,855475937,70345123,7196010,1169141,956400,10852998,23,35,16728,11222,2635
43.600118794,459205210,852196462,70149058,7214629,1195394,988708,10817944,31,26,17191,11268,2656
43.700351008,459262334,784930509,97370725,2681470,2761249,2542485,4594589,42,76,66909,4846,3327
43.800591045,459107278,728435539,121989712,19816,3545180,3071197,1433318,2,7,99530,509,3772
43.900830206,459020159,683855118,59201940,15424,741793,8289273,58994687,38,98,49553,32514,26421
44.001044282,459136537,808415620,60619317,4551123,4789249,4959411,18517737,80,126,19663,10781,6059
44.101271755,459243094,855192543,70299964,7236593,1160005,956759,10847366,33,37,17497,11391,2772
44.201497296,459013718,808508895,83702632,6114668,1502186,1526254,8741143,46,98,49799,6116,3298
44.301716199,458985588,721309781,120850240,19501,3506975,3266673,1412061,0,4,97566,449,3766
44.401958379,459293130,613547715,82363050,14506,1559920,8755247,38107064,38,123,72538,23454,31774
44.502190599,459137065,940874590,58232428,21705,1320349,2513910,33568781,14,90,26162,7720,8499
44.602396612,459367187,882791241,69599227,21713,711088,820673,5368054,19,26,13669,5964,3725
44.702632659,459355091,590497434,34565591,15341,2143145,8205372,19989192,81,276,25651,67320,75911
44.802914269,459076951,843203704,70401360,7242930,1980199,2042389,10458796,18,59,16970,32045,2903
44.903130362,459372203,857006660,70490435,7138200,1087443,892610,10867504,0,0,17217,11259,2628
45.003362224,459107133,783055518,96163731,3554209,2199146,1953464,6149922,84,149,60740,5655,3721
45.103590200,454433108,715741829,121153151,76064,3416518,3126346,1367099,128,115,92920,590,3733
45.203833590,456729527,725319026,76437110,17144,1505945,6596011,43964777,57,208,48540,18366,31085
45.304055336,459088676,853060212,65967000,4213188,2137978,4969269,27313385,16,68,70391,65348,5432
45.404276842,459427119,857149473,70482814,7157355,998769,843764,10879655,0,0,16883,11290,2575
45.504513769,459407830,815570253,84507795,5306248,1539928,1243380,9406564,63,99,30695,8435,3160
45.604745584,459196397,726415614,121760157,20116,3428173,3008287,1430151,17,23,99066,488,3832
45.704986087,459174651,653898524,85372475,18195,1915763,6593210,26805369,23,92,72640,6216,26261
45.805250894,459093710,869875907,59551733,3340555,1088915,2694346,37830307,101,247,78309,81483,11843
45.905475352,459407416,856494275,70336394,7298834,990343,808947,10885614,3,30,17134,11321,2570
46.005696172,459159079,855716859,70358550,7191664,1036521,869989,10860109,56,99,16669,11259,2625
46.105930206,459326112,740387230,114117002,18847,3430748,2991467,1805695,0,77,84904,2366,3839
46.206162505,458964196,707076083,108367164,36707,3134012,5340697,12282003,33,69,70112,475,2868
46.306404957,459012668,817950318,51864437,18208,969965,3143309,53233141,59,147,80525,34266,33491
46.406628953,459287896,882329060,69630399,19885,634262,846707,5362382,22,29,13225,6047,3879
46.506844391,459446684,609475616,59425237,19364,887743,1773179,15676375,79,153,10597,42658,10691
46.607099051,459189089,749891741,50647643,4483072,1005502,5611749,67510870,135,392,31226,129044,20291
46.707326181,459522009,861796902,70860224,7202411,686707,639368,10927058,0,0,17344,11402,2601
46.807561611,459370157,837607384,78921281,5652747,1231999,1241618,9292094,48,30,17324,11380,2862
46.907802218,459057911,745917856,124916135,19991,3057791,2882888,1473210,14,15,101617,468,3801
47.008026366,458996491,698818953,84942736,19860,1970532,4294045,28087926,48,90,66747,9407,24382
47.108271523,459194345,839053855,56163599,3635446,716720,1634784,35788974,110,241,79102,79046,11914
47.208508102,459335280,860447731,70820509,7244464,687828,636060,10929300,6,35,17353,11406,2701
47.308741051,459450987,861613035,70921000,7232436,699126,647063,10933092,3,30,17188,11440,2636
47.408967744,458972672,734315846,116187720,404638,3101227,3215080,1427207,0,3,91964,1744,3753
47.509206195,458964045,723828504,103378937,21905,2872923,4944346,12280694,43,87,65354,595,4752
47.609453533,459254236,775496368,53814934,1021997,693721,3015953,51026186,56,98,83602,84838,30809
47.709695544,459571453,861433877,70903822,7235353,687412,648715,10931435,0,0,17115,11397,2584
47.809927842,458708417,857973286,70583345,7179496,698247,663095,10907744,26,43,17521,11277,2605
47.910149416,459135385,776058687,106699510,1954185,2457728,2369591,4469775,34,27,60790,5395,3505
48.010392260,459139946,746409207,125651241,20259,3077268,2930524,1469175,19,13,101942,460,3871
48.110615144,459125037,789397329,49819253,17399,742770,5125937,52847761,93,111,27591,15999,30064
48.210835039,459375229,869395437,64987967,19912,490492,904755,12643979,94,173,68224,23599,7211
48.311062718,459474444,817119224,65891888,22474,766538,1735151,15723273,60,142,12591,19165,6202
48.411299966,459028401,548201382,42810597,2917598,1618229,6490592,68766895,95,377,26609,141294,22798
48.511509381,459113563,854718618,70277859,7151759,1157924,972742,10844486,49,49,17378,11383,2723
48.611734390,459276260,854184207,70225449,7232393,1169277,931545,10844915,62,71,17577,11368,2721
48.711950477,459017476,734561155,114492895,1099335,3167855,2960623,2446562,54,5,97199,1396,3851
48.812192213,459257794,729862505,95391710,18368,3121850,4276588,10471047,14,19,78684,4719,8713
48.912477889,459461923,772595305,54587132,1233664,1851463,3341412,46127964,64,152,81661,94956,16887
49.012696795,459396817,855295565,70262080,7112064,1171513,952907,10847235,1,10,17361,11234,2649
49.112935008,459543533,854655113,70273288,7183604,1179517,945497,10852446,3,31,16563,11177,2548
49.213152530,458863468,760220457,102479842,1881645,2875483,2660775,4332823,47,7,60135,5877,3302
49.313371012,459105774,729845187,122309575,19382,3549941,3024500,1435864,5,18,97331,535,3709
49.413616916,459262710,748835384,49824848,15937,895652,5735250,52388230,78,148,30767,27557,12797
49.513836979,459272549,801978822,61144282,5659797,4533730,4148246,14228986,11,13,56022,44314,6675
49.614058566,459369794,855457703,70363690,7137194,1155856,940766,10849539,0,3,16319,11273,2625
49.714284428,459043795,817321059,82546240,5701564,1754308,1680538,7960251,8,33,51600,7399,2952
49.814505079,459161982,729772845,122339963,19486,3559918,3007817,1434499,0,0,100999,579,3728
49.914732615,459037195,614100050,73480215,15762,1877269,7338869,34268415,56,171,55062,32846,13052
50.014974381,459224349,925784218,58889795,21389,1283903,2440053,31471922,63,118,27307,13570,10212
50.115192156,459461063,882548556,69675951,19135,680916,826538,5368784,0,0,12643,6002,3682
50.215403002,458823423,456999069,33670621,32267,3514531,6507383,56690736,153,420,22937,84557,80238
50.315634866,459310746,856981889,70454727,7156912,978998,898480,10809982,2,14,17470,11225,2602
50.415852735,459360140,856977404,70435864,7210605,1042067,867869,10870310,27,39,17059,11205,2670
50.516088876,459268249,787613024,96174155,3588588,2304121,2190370,5609737,78,105,63051,5105,3414
50.616322530,459150506,724027749,121507629,20007,3427612,2970367,1428751,7,28,102359,555,3705
50.716546201,459094238,683175774,69297966,14931,844923,7867439,60602121,93,214,55458,29809,29472
50.816770575,459280834,845477907,60433079,4238616,4632532,4919925,19894700,20,73,19771,11046,5928
50.916989449,458711348,852933553,70178142,7270834,1008051,862761,10853206,112,68,17146,11148,2666
51.017210984,459214427,812272194,84172913,6146996,1344497,1382769,8963573,73,116,50393,6462,3258
51.117440106,459177443,726119970,121673214,19127,3400266,2979173,1430669,18,33,94825,436,3679
51.217664137,459232357,612668356,82184930,13549,1516022,8747147,37702839,76,132,74228,23178,31000
51.317904743,459221608,927787570,58343583,2541837,4374465,5216911,35655455,97,228,27583,15687,8083
51.418139835,459500973,857554832,70564814,7221017,1018168,857289,10866523,0,0,16211,11201,2556
51.518359650,459419210,856922018,70459048,7150993,1056271,883154,10872740,0,0,16978,11316,2569
51.618584027,459145658,725925134,121254894,18694,3319830,2905200,2028791,11,30,89747,1341,3787
51.718825096,459177530,714443328,104841399,17296,2314130,8556359,21889710,5,34,83122,672,5600
51.819073967,458844824,812075899,60710861,15088,1335781,3262889,44374431,38,224,85212,20957,30532
51.919270749,459238397,882452912,69678132,18782,620715,813540,5367184,0,3,12746,6034,3792
52.019486098,459029815,657450158,55276739,44831,886806,1967502,16211984,16,0,7917,31966,45829
52.119694398,458819333,774181743,53882606,4223547,518313,8659256,43627751,77,194,34821,81986,37964
52.219920458,459355262,860863041,70837873,7239514,686333,665672,10925290,22,32,17528,11261,2638
52.320130779,459054625,817714956,81747593,5350223,1153227,1150600,9486884,23,104,27636,9074,2986
52.420358896,459013327,735758427,123439936,20272,3058240,2957363,1464205,3,18,100948,474,3816
52.520595475,458820221,643598314,90635920,17112,1649172,6524642,31088568,59,215,72919,15679,28051
52.620834693,459138483,912691967,62838131,3394711,2122713,5135516,35903651,43,145,79370,67027,9246
52.721050686,459387524,861474060,70910506,7130179,689898,637795,10931823,0,3,17102,11327,2615
52.821282041,459510272,861500947,70899192,7214557,693122,646487,10931765,0,1,17554,11397,2611
52.921515157,459147024,741347366,120277816,19107,3114281,2954014,1879814,60,94,96219,1261,3845
53.021734018,458949030,739381218,102076164,21335,2225490,7971074,22311896,75,118,78134,863,13177
53.121972184,459196701,769760975,63406061,178862,1559090,5853290,44421294,29,191,86580,74941,22077
53.222189318,459298505,861030822,70816225,7206171,692025,635054,10930385,192,155,17147,11298,2644
53.322418655,459439471,861039121,70818832,7186251,683794,657371,10929479,2,5,17337,11381,2605
53.422634781,458851099,761831241,108747793,2232169,2212734,2126680,5211140,42,75,78035,3155,3618
53.522868469,459081519,737429568,123013011,20368,3066808,3159130,2033719,38,57,99636,499,3787
53.623168474,459445653,805739263,54967826,14114,457242,6971392,51924529,39,165,42156,15680,32049
53.723385147,459315659,883195129,69458456,19591,931082,1857857,13194883,14,65,67433,19119,6632
53.823604742,459199300,807721841,62388698,21047,738181,1765560,15706857,15,52,11655,9854,14070
53.923853435,458879807,618351233,45492841,3624306,760768,7814487,60912273,40,70,27951,112574,61735
54.024084205,459505493,855520112,70321662,7156278,1152761,940665,10858989,5,28,17358,11288,2589
54.124298861,459158276,852909787,70171209,7148087,1137731,951677,10833074,2,3,17212,11280,2575
54.224528124,459197394,727992579,117231136,96301,3511511,3056039,1423691,0,3,92570,1461,3740
54.324758954,459135750,738068429,101458700,20490,3237633,5260886,16462087,6,37,77919,5110,19181
54.424999834,459255565,768832343,61459552,984295,1112980,3323837,45454580,20,77,83089,81251,15953
54.525235718,459452661,855180647,70342928,7249322,1150036,945675,10858286,5,31,17773,11311,2610
54.625457473,459291852,852476675,70083811,7324526,1170778,981275,10814454,24,35,17125,11201,2651
54.725689447,459174221,753858550,107377391,1413632,2910761,2489347,4303830,0,0,65085,4393,3633
54.825914136,459031798,728799995,122120831,19374,3528357,2985689,1436999,14,15,101542,468,3690
54.926132289,459090995,796317579,50011679,16347,1070559,5266080,53083961,76,102,30272,14975,30355
55.026366769,459332155,779441782,63198302,7120554,1187497,1117591,17381162,86,181,69021,74894,6606
55.126584308,459383769,854947153,70304086,7184644,1141604,933584,10851125,26,26,17181,11325,2585
55.226805256,459003446,806930884,85621199,4319352,2234877,2062050,6510336,2,6,41222,8387,3068
55.327036379,459237269,728900438,122167500,19492,3540264,2996259,1435105,12,15,99027,515,3728
55.427265610,459053428,677109769,69373032,64628,2146274,5558922,33734832,155,398,38941,19808,14721
55.527483559,458915717,916996504,59660064,19799,891482,1530749,29104055,2,50,76222,24306,9797
55.627715788,459363234,881476258,69595298,20187,664430,837997,5360463,22,26,12954,6026,3784
55.727931502,458716807,262029308,40147453,452280,3820454,7370588,70210685,197,398,40172,149821,41035
55.828145720,459222637,856499391,70399188,7205677,1021879,896421,10843348,3,9,17016,11231,2657
55.928369458,459400167,854866564,70342738,7181991,998450,871104,10860957,3,30,17034,11212,2569
56.028581867,459264350,785539085,99354498,2685642,2500588,2281003,5209581,64,99,59893,5875,3114
56.128804471,459043259,721880095,120964797,19544,3395421,3111084,1422116,14,15,98663,513,3687
56.229021452,458841949,743025839,56847942,18593,825331,5943993,54741324,55,236,41927,29822,13176
56.329242097,459228819,807912424,60972376,5613827,4465882,4289121,14928033,9,42,45698,34506,7009
56.429449949,459215378,855526450,70297801,7270643,1007302,842685,10860225,81,56,16980,11329,2720
56.529670637,459188149,822358721,82137863,5848253,1588696,1607022,8050311,55,143,51467,7574,3032
56.629897159,459132416,725153194,121517072,20383,3398758,3004667,1426944,32,33,98344,519,3712
56.730132903,459145181,606875030,75289143,17195,1812718,7609941,34148107,54,282,61628,32513,15201
56.830358629,459334471,860870496,56893867,2854744,4378951,5116970,34385251,21,103,28490,13902,9324
56.930572557,459260469,855827886,70302077,7145917,1013462,849148,10869652,24,24,16955,11291,2549
57.030792057,459147960,855928433,70289927,7141859,1046940,896292,10860107,57,67,17090,11288,2648
57.131016008,459178628,726832555,120596330,221490,3302327,3093707,1663107,59,101,97159,467,3709
57.231242383,459112411,704910496,93158815,18031,1945676,8565584,24067983,38,78,94614,687,7703
57.331504220,459046500,754814066,60543521,18726,1283276,3371346,46112117,90,316,37187,31025,28831
57.431721637,459492916,883271784,69791724,19352,623200,799101,5371815,0,0,13017,6059,3719
57.531945236,459295505,720777833,52897544,15592,564954,1174215,19664567,85,415,24801,28781,67550
57.632159454,458999579,710507532,51317679,3569011,3807866,8525015,19292847,22,120,14988,47836,8327
57.732376834,459244177,860325888,70769004,7182299,684367,670974,10916726,0,0,17414,11383,2607
57.832610470,459292072,818968041,84052729,6291331,865956,921665,9687558,79,112,43460,7270,3081
57.932838430,459156230,753633685,126101932,20939,3081053,2871567,1479692,14,18,101674,511,3827
58.033062075,459011673,615704568,85234628,16750,1417203,7828482,40323068,89,145,73694,28451,29957
58.133299770,459364702,899823196,57429559,3005212,4174629,5016756,33683990,42,81,29255,10419,8060
58.233515530,459304797,860724688,70709581,7254639,688612,671998,10913947,0,2,17262,11310,2601
58.333723702,458929441,858446470,70597173,7240129,725394,729043,10844352,46,81,18465,11191,2742
58.433950496,459122205,741457407,124616683,19130,3080169,3007027,1459769,0,1,99859,575,3803
58.534188370,459155339,705997967,95445213,19924,1574327,8972973,32294969,123,173,95233,5758,20393
58.634456071,459366297,759844012,58897190,605513,4386115,5750260,39849329,94,214,28393,28391,15904
58.734676800,459382424,860837044,70790179,7206369,696626,648084,10923161,0,2,17153,11365,2617
58.834904889,459547190,861963614,70922504,7237039,684256,644631,10932748,33,29,17471,11360,2610
58.935150449,459149993,769939702,109245459,3151650,2087039,2218499,4529969,58,107,91378,1565,3704
59.035376471,459076618,733191110,115165665,19970,2700152,4614304,6980150,0,0,98343,486,3456
59.135658848,459430590,746365504,56105285,16202,630996,7423627,59398606,189,381,43404,32602,34799
59.235925604,459536847,867887100,67266249,22350,757281,1395147,8367538,30,90,12440,6000,3824
59.336148524,459409722,660131422,58352063,17477,470602,1009828,5248084,69,109,29918,17797,26518
59.436386211,458973052,757722288,44297518,3317866,3754673,8140288,32853626,127,295,9881,60679,52608
59.536623829,459401585,856062650,70355101,7245061,1185893,957997,10854382,0,3,17372,11254,2636
59.636844280,459422183,853165377,70400732,7174659,1152982,994304,10778814,10,26,18830,11192,2723
59.737073894,459238080,722994177,121204896,19337,3527927,3023255,1424804,0,0,102382,469,3698
59.837314002,459116200,715365904,101436204,18490,2432295,7838879,33519750,95,161,84312,8233,24171
59.937555331,459187390,804704379,60812133,125178,4688102,5930415,41806994,38,114,26901,28880,13264
60.037788044,459542791,855698599,70353209,7215114,1154683,942651,10858794,0,0,17636,11305,2597
60.138013660,459474130,854876765,70205373,7160439,1190092,986089,10832902,24,33,17346,11258,2550
60.238234977,459178351,744818422,110995312,2279331,2619478,2250490,4660033,46,87,82075,1803,3661
